Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,cell line,treatment,geo_loc_name,collection_date
SRR26499900,12002749,3600824700,150,1023,SRX22203839,GSM7857091,OTHER,other,OTHER,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259259,SAMN37950136,simple,9606,Homo sapiens,GSM7857091,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_fractionated_RNA_biorep1_techrep1_F2,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499899,835509,250652700,150,70,SRX22203840,GSM7857072,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259260,SAMN37950155,simple,9606,Homo sapiens,GSM7857072,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_genomic_DNA_FC_biorep1_techrep2_input,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499898,8800245,2640073500,150,748,SRX22203841,GSM7857093,OTHER,other,OTHER,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259262,SAMN37950134,simple,9606,Homo sapiens,GSM7857093,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_fractionated_RNA_biorep1_techrep1_F4,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499897,2515779,754733700,150,231,SRX22203842,GSM7857074,OTHER,other,OTHER,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259263,SAMN37950153,simple,9606,Homo sapiens,GSM7857074,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI1_fractionated_RNA_biorep3_techrep1_F1,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499896,9752757,2925827100,150,832,SRX22203843,GSM7857095,OTHER,other,OTHER,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259261,SAMN37950132,simple,9606,Homo sapiens,GSM7857095,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_fractionated_RNA_biorep2_techrep1_F2,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499895,9151540,2745462000,150,775,SRX22203844,GSM7857096,OTHER,other,OTHER,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259265,SAMN37950131,simple,9606,Homo sapiens,GSM7857096,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_fractionated_RNA_biorep2_techrep1_F3,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499894,9993805,2998141500,150,855,SRX22203845,GSM7857097,OTHER,other,OTHER,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259264,SAMN37950130,simple,9606,Homo sapiens,GSM7857097,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_fractionated_RNA_biorep2_techrep1_F4,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499893,8761803,2628540900,150,780,SRX22203846,GSM7857076,OTHER,other,OTHER,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259266,SAMN37950151,simple,9606,Homo sapiens,GSM7857076,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI1_fractionated_RNA_biorep3_techrep1_F3,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499892,4975938,1492781400,150,440,SRX22203847,GSM7857078,OTHER,other,OTHER,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259267,SAMN37950149,simple,9606,Homo sapiens,GSM7857078,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI1_fractionated_RNA_biorep4_techrep1_F1,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499891,9087490,2726247000,150,815,SRX22203848,GSM7857080,OTHER,other,OTHER,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259268,SAMN37950147,simple,9606,Homo sapiens,GSM7857080,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI1_fractionated_RNA_biorep4_techrep1_F3,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499890,8450785,2535235500,150,705,SRX22203849,GSM7857082,OTHER,other,OTHER,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259269,SAMN37950145,simple,9606,Homo sapiens,GSM7857082,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_fractionated_RNA_biorep1_techrep2_F1,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499889,9000244,2700073200,150,761,SRX22203850,GSM7857084,OTHER,other,OTHER,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259270,SAMN37950143,simple,9606,Homo sapiens,GSM7857084,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_fractionated_RNA_biorep1_techrep2_F3,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499888,7334071,2200221300,150,612,SRX22203851,GSM7857086,OTHER,other,OTHER,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259271,SAMN37950141,simple,9606,Homo sapiens,GSM7857086,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_fractionated_RNA_biorep2_techrep2_F1,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499887,3438272,1031481600,150,288,SRX22203852,GSM7857068,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259272,SAMN37950159,simple,9606,Homo sapiens,GSM7857068,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_genomic_DNA_FC_biorep2_techrep2_P3,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499886,14595,4378500,150,1,SRX22203853,GSM7857090,OTHER,other,OTHER,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259273,SAMN37950137,simple,9606,Homo sapiens,GSM7857090,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_fractionated_RNA_biorep1_techrep1_F1,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499885,8768710,2630613000,150,746,SRX22203854,GSM7857092,OTHER,other,OTHER,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259274,SAMN37950135,simple,9606,Homo sapiens,GSM7857092,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_fractionated_RNA_biorep1_techrep1_F3,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499884,756812,227043600,150,55,SRX22203855,GSM7857094,OTHER,other,OTHER,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259275,SAMN37950133,simple,9606,Homo sapiens,GSM7857094,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,HEK293T LLP iCasp9 Blast,ROI2_fractionated_RNA_biorep2_techrep1_F1,HEK293T LLP iCasp9 Blast,HEK293T LLP iCasp9 Blast,Induction of transcription from landing pad with addition of 2 µg/mL Doxycycline,missing,missing
SRR26499883,7308557,2192567100,150,243,SRX22203856,GSM7857098,OTHER,other,OTHER,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259276,SAMN37950129,simple,9606,Homo sapiens,GSM7857098,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,NA,ROI1_WT_plasmid_techrep3,NA,NA,NA,missing,missing
SRR26499882,9209409,2762822700,150,240,SRX22203857,GSM7857099,OTHER,other,OTHER,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP468162,PRJNA1031631,1,"",SRS19259277,SAMN37950128,simple,9606,Homo sapiens,GSM7857099,"Cenik, Molecular Biosciences, The University of Texas at Austin",SRA1738842,11,2023,Makar,NA,ROI2_WT_plasmid_techrep2,NA,NA,NA,missing,missing
